Pos,Year,Week,Name,Team,Tar,REC,REC_Yards,REC_TDS,PTS
TE,2004,5, Alge Crumpler,ATL,4,1,24,0,2.9
TE,2004,5, Michael Gaines,CAR,6,2,18,0,2.8
TE,2004,5, Stephen Alexander,DET,3,2,15,0,2.5
TE,2004,5, Daniel Wilcox,BAL,3,2,9,0,1.9
TE,2004,5, Dwayne Blakley,ATL,1,1,13,0,1.8
TE,2004,5, Terry Jones,BAL,2,2,8,0,1.8
TE,2004,5, Doug Jolley,LV,1,1,12,0,1.7
TE,2004,5, Will Heller,TB,2,1,11,0,1.6
TE,2004,5, Brian Jones,JAC,2,1,10,0,1.5
TE,2004,5, Lorenzo Diamond,ARI,2,1,8,0,1.3
TE,2004,5, Casey Fitzsimmons,DET,1,1,7,0,1.2
TE,2004,5, Nate Jackson,DEN,1,1,6,0,1.1
TE,2004,5, Cameron Cleeland,STL,3,1,5,0,1.0
TE,2004,5, Sean Burton,MIN,0,0,0,0,0.0
TE,2004,5, Ernie Conwell,NO,1,0,0,0,0.0
TE,2004,5, Matt Cushing,PIT,0,0,0,0,0.0
TE,2004,5, James Dearth,NYJ,0,0,0,0,0.0
TE,2004,5, Jeff Dugan,MIN,0,0,0,0,0.0
TE,2004,5, Eric Edwards,ARI,0,0,0,0,0.0
TE,2004,5, Christian Fauria,NE,0,0,0,0,0.0
TE,2004,5, Lamont Hall,NO,0,0,0,0,0.0
TE,2004,5, Ryan Hannam,SEA,0,0,0,0,0.0
TE,2004,5, Patrick Hape,DEN,1,0,0,0,0.0
TE,2004,5, Ben Hartsock,IND,0,0,0,0,0.0
TE,2004,5, Steve Heiden,CLE,1,0,0,0,0.0
TE,2004,5, Brian Jennings,SF,0,0,0,0,0.0
TE,2004,5, Donald Lee,MIA,1,0,0,0,0.0
TE,2004,5, Kris Mangum,CAR,0,0,0,0,0.0
TE,2004,5, David Martin,GB,1,0,0,0,0.0
TE,2004,5, Shad Meier,TEN,0,0,0,0,0.0
TE,2004,5, Billy Miller,HOU,2,0,0,0,0.0
TE,2004,5, Dave Moore,TB,0,0,0,0,0.0
TE,2004,5, Matt Murphy,HOU,0,0,0,0,0.0
TE,2004,5, Chad Mustard,CLE,0,0,0,0,0.0
TE,2004,5, Ryan Neufeld,BUF,0,0,0,0,0.0
TE,2004,5, Justin Peelle,SD,1,0,0,0,0.0
TE,2004,5, Ed Perry,MIA,0,0,0,0,0.0
TE,2004,5, Brett Pierce,DAL,0,0,0,0,0.0
TE,2004,5, Jeb Putzier,DEN,0,0,0,0,0.0
TE,2004,5, Walter Rasby,WAS,0,0,0,0,0.0
TE,2004,5, Jay Riemersma,PIT,0,0,0,0,0.0
TE,2004,5, Marcellus Rivers,NYG,0,0,0,0,0.0
TE,2004,5, Jeff Robinson,DAL,0,0,0,0,0.0
TE,2004,5, Robert Royal,WAS,0,0,0,0,0.0
TE,2004,5, Mike Seidman,CAR,0,0,0,0,0.0
TE,2004,5, Visanthe Shiancoe,NYG,0,0,0,0,0.0
TE,2004,5, Ben Steele,GB,0,0,0,0,0.0
TE,2004,5, Ben Troupe,TEN,0,0,0,0,0.0
TE,2004,5, Jerame Tuman,PIT,0,0,0,0,0.0
TE,2004,5, Roland Williams,LV,0,0,0,0,0.0
TE,2004,6, Jermaine Wiggins,MIN,7,5,56,2,20.1
TE,2004,6, Tony Gonzalez,KC,9,6,81,1,17.1
TE,2004,6, Alge Crumpler,ATL,4,4,54,1,13.4
TE,2004,6, Jeb Putzier,DEN,4,3,52,1,12.7
TE,2004,6, Mark Campbell,BUF,7,4,36,1,11.6
TE,2004,6, Antonio Gates,SD,8,6,80,0,11.0
TE,2004,6, Jerame Tuman,PIT,5,4,21,1,10.1
TE,2004,6, Dwayne Carswell,DEN,3,2,30,1,10.0
TE,2004,6, Aaron Shea,CLE,4,3,25,1,10.0
TE,2004,6, Will Heller,TB,3,3,21,1,9.6
TE,2004,6, Matt Schobel,CIN,3,3,17,1,9.2
TE,2004,6, Jerramy Stevens,SEA,6,4,50,0,7.0
TE,2004,6, Anthony Becht,NYJ,4,4,47,0,6.7
TE,2004,6, Daniel Graham,NE,5,4,45,0,6.5
TE,2004,6, Jason Witten,DAL,6,5,39,0,6.4
TE,2004,6, Ken Dilger,TB,5,4,30,0,5.0
TE,2004,6, Randy McMichael,MIA,8,3,34,0,4.9
TE,2004,6, Kris Mangum,CAR,8,4,28,0,4.8
TE,2004,6, Courtney Anderson,LV,2,2,34,0,4.4
TE,2004,6, Eric Johnson,SF,7,4,24,0,4.4
TE,2004,6, Bubba Franks,GB,3,3,19,0,3.4
TE,2004,6, Jay Riemersma,PIT,2,2,24,0,3.4
TE,2004,6, Kyle Brady,JAC,5,3,18,0,3.3
TE,2004,6, Ernest Wilford,JAC,5,2,22,0,3.2
TE,2004,6, Todd Yoder,JAC,1,1,25,0,3.0
TE,2004,6, Itula Mili,SEA,2,1,17,0,2.2
TE,2004,6, Tony Stewart,CIN,5,2,12,0,2.2
TE,2004,6, Ben Troupe,TEN,3,2,12,0,2.2
TE,2004,6, Ernie Conwell,NO,3,2,11,0,2.1
TE,2004,6, Doug Jolley,LV,2,1,14,0,1.9
TE,2004,6, Donald Lee,MIA,1,1,14,0,1.9
TE,2004,6, Mike Seidman,CAR,1,1,14,0,1.9
TE,2004,6, Walter Rasby,WAS,2,1,12,0,1.7
TE,2004,6, Chris Baker,NYJ,1,1,11,0,1.6
TE,2004,6, Billy Miller,HOU,1,1,9,0,1.4
TE,2004,6, Justin Peelle,SD,1,1,8,0,1.3
TE,2004,6, Patrick Hape,DEN,3,1,7,0,1.2
TE,2004,6, Chad Lewis,PHI,2,1,5,0,1.0
TE,2004,6, Stephen Alexander,DET,3,1,4,0,0.9
TE,2004,6, Dwayne Blakley,ATL,1,1,4,0,0.9
TE,2004,6, Michael Gaines,CAR,2,1,2,0,0.7
TE,2004,6, Mark Bruener,HOU,1,0,0,0,0.0
TE,2004,6, Sean Burton,MIN,0,0,0,0,0.0
TE,2004,6, Desmond Clark,CHI,2,0,0,0,0.0
TE,2004,6, Cameron Cleeland,STL,0,0,0,0,0.0
TE,2004,6, Chris Cooley,WAS,1,0,0,0,0.0
TE,2004,6, Gabe Crecion,SF,0,0,0,0,0.0
TE,2004,6, Matt Cushing,PIT,0,0,0,0,0.0
TE,2004,6, James Dearth,NYJ,0,0,0,0,0.0
TE,2004,6, Jeff Dugan,MIN,0,0,0,0,0.0
TE,2004,6, Jason Dunn,KC,0,0,0,0,0.0
TE,2004,6, Tim Euhus,BUF,1,0,0,0,0.0
TE,2004,6, Christian Fauria,NE,2,0,0,0,0.0
TE,2004,6, Casey Fitzsimmons,DET,0,0,0,0,0.0
TE,2004,6, Kendall Gammon,KC,0,0,0,0,0.0
TE,2004,6, John Gilmore,CHI,0,0,0,0,0.0
TE,2004,6, Lamont Hall,NO,0,0,0,0,0.0
TE,2004,6, Ryan Hannam,SEA,0,0,0,0,0.0
TE,2004,6, Steve Heiden,CLE,0,0,0,0,0.0
TE,2004,6, Nate Jackson,DEN,0,0,0,0,0.0
TE,2004,6, Brian Jennings,SF,0,0,0,0,0.0
TE,2004,6, Brian Jones,JAC,1,0,0,0,0.0
TE,2004,6, Reggie Kelly,CIN,1,0,0,0,0.0
TE,2004,6, Dustin Lyman,CHI,0,0,0,0,0.0
TE,2004,6, Brandon Manumaleuna,STL,0,0,0,0,0.0
TE,2004,6, David Martin,GB,1,0,0,0,0.0
TE,2004,6, Dave Moore,TB,0,0,0,0,0.0
TE,2004,6, Matt Murphy,HOU,0,0,0,0,0.0
TE,2004,6, Chad Mustard,CLE,0,0,0,0,0.0
TE,2004,6, Ryan Neufeld,BUF,0,0,0,0,0.0
TE,2004,6, Richard Owens,MIN,0,0,0,0,0.0
TE,2004,6, Ed Perry,MIA,0,0,0,0,0.0
TE,2004,6, Brett Pierce,DAL,0,0,0,0,0.0
TE,2004,6, Jeff Robinson,DAL,0,0,0,0,0.0
TE,2004,6, L.J. Smith,PHI,2,0,0,0,0.0
TE,2004,6, Brad St. Louis,CIN,0,0,0,0,0.0
TE,2004,6, Ben Steele,GB,0,0,0,0,0.0
TE,2004,6, Aaron Walker,SF,0,0,0,0,0.0
TE,2004,6, Eddie 'Boo' Williams,NO,1,0,0,0,0.0
TE,2004,6, Roland Williams,LV,0,0,0,0,0.0
TE,2004,7, Jason Witten,DAL,10,8,112,1,21.2
TE,2004,7, Randy McMichael,MIA,4,4,78,1,15.8
TE,2004,7, Doug Jolley,LV,7,4,72,1,15.2
TE,2004,7, Chad Lewis,PHI,6,5,37,1,12.2
TE,2004,7, Steve Heiden,CLE,4,3,42,1,11.7
TE,2004,7, Dallas Clark,IND,3,3,36,1,11.1
TE,2004,7, Antonio Gates,SD,8,7,61,0,9.6
TE,2004,7, Kyle Brady,JAC,2,2,25,1,9.5
TE,2004,7, Ben Troupe,TEN,10,6,57,0,8.7
TE,2004,7, Stephen Alexander,DET,5,5,52,0,7.7
TE,2004,7, L.J. Smith,PHI,4,2,6,1,7.6
TE,2004,7, Aaron Shea,CLE,6,6,45,0,7.5
TE,2004,7, Bubba Franks,GB,1,1,8,1,7.3
TE,2004,7, Lamont Hall,NO,1,1,4,1,6.9
TE,2004,7, Marcus Pollard,IND,4,3,52,0,6.7
TE,2004,7, Jermaine Wiggins,MIN,6,6,36,0,6.6
TE,2004,7, Freddie Jones,ARI,6,4,35,0,5.5
TE,2004,7, Nate Jackson,DEN,4,4,33,0,5.3
TE,2004,7, Mark Campbell,BUF,2,2,36,0,4.6
TE,2004,7, Desmond Clark,CHI,3,3,31,0,4.6
TE,2004,7, Alge Crumpler,ATL,6,3,27,0,4.2
TE,2004,7, Chris Baker,NYJ,3,3,26,0,4.1
TE,2004,7, Todd Yoder,JAC,3,3,26,0,4.1
TE,2004,7, Jeremy Shockey,NYG,4,2,25,0,3.5
TE,2004,7, Daniel Graham,NE,3,2,21,0,3.1
TE,2004,7, Tony Gonzalez,KC,3,2,19,0,2.9
TE,2004,7, Courtney Anderson,LV,2,2,17,0,2.7
TE,2004,7, Visanthe Shiancoe,NYG,3,2,14,0,2.4
TE,2004,7, Jerramy Stevens,SEA,2,1,17,0,2.2
TE,2004,7, Kris Mangum,CAR,1,1,15,0,2.0
TE,2004,7, Sean Berton,MIN,2,1,14,0,1.9
TE,2004,7, Michael Gaines,CAR,4,1,14,0,1.9
TE,2004,7, Reggie Kelly,CIN,1,1,14,0,1.9
TE,2004,7, Anthony Becht,NYJ,3,2,8,0,1.8
TE,2004,7, Terry Jones,BAL,3,2,8,0,1.8
TE,2004,7, Mike Seidman,CAR,1,1,10,0,1.5
TE,2004,7, Ernest Wilford,JAC,1,1,9,0,1.4
TE,2004,7, Eddie 'Boo' Williams,NO,5,1,8,0,1.3
TE,2004,7, Daniel Wilcox,BAL,2,1,7,0,1.2
TE,2004,7, David Martin,GB,2,1,6,0,1.1
TE,2004,7, Justin Peelle,SD,2,1,6,0,1.1
TE,2004,7, Cameron Cleeland,STL,3,1,5,0,1.0
TE,2004,7, Will Heller,TB,1,1,3,0,0.8
TE,2004,7, Dwayne Blakley,ATL,0,0,0,0,0.0
TE,2004,7, Ernie Conwell,NO,1,0,0,0,0.0
TE,2004,7, James Dearth,NYJ,0,0,0,0,0.0
TE,2004,7, Ken Dilger,TB,2,0,0,0,0.0
TE,2004,7, Jason Dunn,KC,0,0,0,0,0.0
TE,2004,7, Eric Edwards,ARI,0,0,0,0,0.0
TE,2004,7, Tim Euhus,BUF,0,0,0,0,0.0
TE,2004,7, Christian Fauria,NE,0,0,0,0,0.0
TE,2004,7, Casey Fitzsimmons,DET,0,0,0,0,0.0
TE,2004,7, Kendall Gammon,KC,0,0,0,0,0.0
TE,2004,7, John Gilmore,CHI,0,0,0,0,0.0
TE,2004,7, Ryan Hannam,SEA,0,0,0,0,0.0
TE,2004,7, Patrick Hape,DEN,0,0,0,0,0.0
TE,2004,7, Ben Hartsock,IND,0,0,0,0,0.0
TE,2004,7, Brian Jones,JAC,2,0,0,0,0.0
TE,2004,7, Donald Lee,MIA,0,0,0,0,0.0
TE,2004,7, Dustin Lyman,CHI,1,0,0,0,0.0
TE,2004,7, Brandon Manumaleuna,STL,0,0,0,0,0.0
TE,2004,7, Itula Mili,SEA,2,0,0,0,0.0
TE,2004,7, Dave Moore,TB,0,0,0,0,0.0
TE,2004,7, Chad Mustard,CLE,0,0,0,0,0.0
TE,2004,7, Ryan Neufeld,BUF,0,0,0,0,0.0
TE,2004,7, Richard Owens,MIN,0,0,0,0,0.0
TE,2004,7, Ed Perry,MIA,0,0,0,0,0.0
TE,2004,7, Brett Pierce,DAL,0,0,0,0,0.0
TE,2004,7, Jeb Putzier,DEN,1,0,0,0,0.0
TE,2004,7, Marcellus Rivers,NYG,0,0,0,0,0.0
TE,2004,7, Jeff Robinson,DAL,0,0,0,0,0.0
TE,2004,7, Darnell Sanders,ATL,0,0,0,0,0.0
TE,2004,7, Matt Schobel,CIN,0,0,0,0,0.0
TE,2004,7, Brad St. Louis,CIN,0,0,0,0,0.0
TE,2004,7, Ben Steele,GB,0,0,0,0,0.0
TE,2004,7, Tony Stewart,CIN,0,0,0,0,0.0
TE,2004,7, Jed Weaver,NE,0,0,0,0,0.0
TE,2004,7, Roland Williams,LV,0,0,0,0,0.0
TE,2004,8, Tony Gonzalez,KC,9,8,125,2,28.5
TE,2004,8, Antonio Gates,SD,5,5,63,2,20.8
TE,2004,8, Jason Witten,DAL,9,9,84,1,18.9
TE,2004,8, Randy McMichael,MIA,12,7,87,1,18.2
TE,2004,8, Alge Crumpler,ATL,8,7,86,0,12.1
TE,2004,8, Daniel Wilcox,BAL,6,5,26,1,11.1
TE,2004,8, Dallas Clark,IND,3,3,88,0,10.3
TE,2004,8, Justin Peelle,SD,4,3,28,1,10.3
TE,2004,8, Doug Jolley,LV,3,3,22,1,9.7
TE,2004,8, Marcus Pollard,IND,3,3,21,1,9.6
TE,2004,8, Tim Euhus,BUF,2,2,21,1,9.1
TE,2004,8, Shad Meier,TEN,3,3,6,1,8.1
TE,2004,8, Jeremy Shockey,NYG,4,3,60,0,7.5
TE,2004,8, Chris Baker,NYJ,2,1,1,1,6.6
TE,2004,8, Patrick Hape,DEN,1,1,1,1,6.6
TE,2004,8, Jeb Putzier,DEN,4,2,47,0,5.7
TE,2004,8, Chad Lewis,PHI,5,3,34,0,4.9
TE,2004,8, Ben Troupe,TEN,3,2,33,0,4.3
TE,2004,8, Jermaine Wiggins,MIN,6,3,27,0,4.2
TE,2004,8, Kris Mangum,CAR,8,4,21,0,4.1
TE,2004,8, L.J. Smith,PHI,2,2,28,0,3.8
TE,2004,8, Stephen Alexander,DET,4,2,25,0,3.5
TE,2004,8, Courtney Anderson,LV,1,1,28,0,3.3
TE,2004,8, Chris Cooley,WAS,3,2,23,0,3.3
TE,2004,8, Itula Mili,SEA,2,2,22,0,3.2
TE,2004,8, Jerramy Stevens,SEA,5,3,16,0,3.1
TE,2004,8, David Martin,GB,1,1,25,0,3.0
TE,2004,8, Robert Royal,WAS,3,1,23,0,2.8
TE,2004,8, Desmond Clark,CHI,2,1,21,0,2.6
TE,2004,8, Terry Jones,BAL,4,3,10,0,2.5
TE,2004,8, Brian Jones,JAC,1,1,18,0,2.3
TE,2004,8, Matt Schobel,CIN,1,1,10,0,1.5
TE,2004,8, Casey Fitzsimmons,DET,1,1,9,0,1.4
TE,2004,8, Eric Johnson,SF,3,1,9,0,1.4
TE,2004,8, Tony Stewart,CIN,1,1,9,0,1.4
TE,2004,8, Sean Berton,MIN,1,1,8,0,1.3
TE,2004,8, Freddie Jones,ARI,2,1,8,0,1.3
TE,2004,8, Reggie Kelly,CIN,3,1,8,0,1.3
TE,2004,8, Randal Williams,DAL,0,0,0,0,1.3
TE,2004,8, Bubba Franks,GB,2,1,7,0,1.2
TE,2004,8, Donald Lee,MIA,1,1,6,0,1.1
TE,2004,8, Anthony Becht,NYJ,2,1,5,0,1.0
TE,2004,8, Billy Miller,HOU,3,1,5,0,1.0
TE,2004,8, Visanthe Shiancoe,NYG,1,1,5,0,1.0
TE,2004,8, Aaron Walker,SF,1,1,4,0,0.9
TE,2004,8, Dwayne Blakley,ATL,0,0,0,0,0.0
TE,2004,8, Kyle Brady,JAC,1,0,0,0,0.0
TE,2004,8, Mark Bruener,HOU,0,0,0,0,0.0
TE,2004,8, Mark Campbell,BUF,2,0,0,0,0.0
TE,2004,8, Dwayne Carswell,DEN,2,0,0,0,0.0
TE,2004,8, Matt Cushing,PIT,0,0,0,0,0.0
TE,2004,8, James Dearth,NYJ,0,0,0,0,0.0
TE,2004,8, Darnell Dinkins,BAL,0,0,0,0,0.0
TE,2004,8, Jeff Dugan,MIN,0,0,0,0,0.0
TE,2004,8, Jason Dunn,KC,0,0,0,0,0.0
TE,2004,8, Eric Edwards,ARI,0,0,0,0,0.0
TE,2004,8, Christian Fauria,NE,1,0,0,0,0.0
TE,2004,8, Michael Gaines,CAR,1,0,0,0,0.0
TE,2004,8, Kendall Gammon,KC,0,0,0,0,0.0
TE,2004,8, John Gilmore,CHI,0,0,0,0,0.0
TE,2004,8, Daniel Graham,NE,1,0,0,0,0.0
TE,2004,8, Ryan Hannam,SEA,0,0,0,0,0.0
TE,2004,8, Ben Hartsock,IND,0,0,0,0,0.0
TE,2004,8, Nate Jackson,DEN,0,0,0,0,0.0
TE,2004,8, Brian Jennings,SF,0,0,0,0,0.0
TE,2004,8, Brian Kozlowski,WAS,0,0,0,0,0.0
TE,2004,8, Dustin Lyman,CHI,0,0,0,0,0.0
TE,2004,8, Matt Murphy,HOU,0,0,0,0,0.0
TE,2004,8, Ryan Neufeld,BUF,0,0,0,0,0.0
TE,2004,8, John Owens,CHI,0,0,0,0,0.0
TE,2004,8, Ed Perry,MIA,0,0,0,0,0.0
TE,2004,8, Brett Pierce,DAL,0,0,0,0,0.0
TE,2004,8, Jay Riemersma,PIT,2,0,0,0,0.0
TE,2004,8, Marcellus Rivers,NYG,0,0,0,0,0.0
TE,2004,8, Jeff Robinson,DAL,0,0,0,0,0.0
TE,2004,8, Darnell Sanders,ATL,0,0,0,0,0.0
TE,2004,8, Mike Seidman,CAR,0,0,0,0,0.0
TE,2004,8, Brad St. Louis,CIN,0,0,0,0,0.0
TE,2004,8, Ben Steele,GB,0,0,0,0,0.0
TE,2004,8, Jerame Tuman,PIT,0,0,0,0,0.0
TE,2004,8, Kevin Ware,SF,0,0,0,0,0.0
TE,2004,8, Ernest Wilford,JAC,3,0,0,0,0.0
TE,2004,8, Todd Yoder,JAC,1,0,0,0,0.0
TE,2004,9, Antonio Gates,SD,9,5,56,3,26.1
TE,2004,9, Tony Gonzalez,KC,11,9,123,1,22.8
TE,2004,9, Marcus Pollard,IND,2,2,29,2,15.9
TE,2004,9, Eddie 'Boo' Williams,NO,8,5,71,1,15.6
TE,2004,9, Matt Schobel,CIN,2,2,84,1,15.4
TE,2004,9, Jeremy Shockey,NYG,11,6,64,1,15.4
TE,2004,9, Ken Dilger,TB,7,5,47,1,13.2
TE,2004,9, Jason Witten,DAL,6,6,97,0,12.7
TE,2004,9, Jeb Putzier,DEN,3,2,48,1,11.8
TE,2004,9, Dallas Clark,IND,4,3,38,1,11.3
TE,2004,9, Jermaine Wiggins,MIN,5,5,63,0,8.8
TE,2004,9, Kris Mangum,CAR,2,2,15,1,8.5
TE,2004,9, Eric Johnson,SF,6,5,54,0,7.9
TE,2004,9, Brandon Manumaleuna,STL,4,3,53,0,6.8
TE,2004,9, Jay Riemersma,PIT,1,1,2,1,6.7
TE,2004,9, Jason Dunn,KC,2,1,1,1,6.6
TE,2004,9, Jerramy Stevens,SEA,6,4,44,0,6.4
TE,2004,9, Steve Heiden,CLE,6,4,31,0,5.1
TE,2004,9, Doug Jolley,LV,4,2,41,0,5.1
TE,2004,9, Chad Lewis,PHI,3,3,32,0,4.7
TE,2004,9, Ernie Conwell,NO,2,1,28,0,3.3
TE,2004,9, Aaron Shea,CLE,4,2,20,0,3.0
TE,2004,9, Stephen Alexander,DET,7,2,19,0,2.9
TE,2004,9, Dwayne Carswell,DEN,3,2,19,0,2.9
TE,2004,9, Chris Baker,NYJ,2,1,23,0,2.8
TE,2004,9, Will Heller,TB,2,1,22,0,2.7
TE,2004,9, Matt Cushing,PIT,1,1,17,0,2.2
TE,2004,9, Ryan Hannam,SEA,2,1,17,0,2.2
TE,2004,9, Randy McMichael,MIA,4,1,16,0,2.1
TE,2004,9, Casey Fitzsimmons,DET,1,1,14,0,1.9
TE,2004,9, Reggie Kelly,CIN,3,2,9,0,1.9
TE,2004,9, Daniel Wilcox,BAL,3,2,9,0,1.9
TE,2004,9, Randal Williams,DAL,3,1,14,0,1.9
TE,2004,9, Brian Kozlowski,WAS,1,1,13,0,1.8
TE,2004,9, Itula Mili,SEA,2,1,13,0,1.8
TE,2004,9, L.J. Smith,PHI,1,1,10,0,1.5
TE,2004,9, Freddie Jones,ARI,1,1,5,0,1.0
TE,2004,9, Aaron Walker,SF,1,1,3,0,0.8
TE,2004,9, Courtney Anderson,LV,3,0,0,0,0.0
TE,2004,9, Anthony Becht,NYJ,3,0,0,0,0.0
TE,2004,9, Sean Berton,MIN,0,0,0,0,0.0
TE,2004,9, Mark Bruener,HOU,0,0,0,0,0.0
TE,2004,9, Mark Campbell,BUF,2,0,0,0,0.0
TE,2004,9, Desmond Clark,CHI,2,0,0,0,0.0
TE,2004,9, Cameron Cleeland,STL,0,0,0,0,0.0
TE,2004,9, Chris Cooley,WAS,1,0,0,0,0.0
TE,2004,9, James Dearth,NYJ,0,0,0,0,0.0
TE,2004,9, Darnell Dinkins,BAL,0,0,0,0,0.0
TE,2004,9, Jeff Dugan,MIN,0,0,0,0,0.0
TE,2004,9, Eric Edwards,ARI,0,0,0,0,0.0
TE,2004,9, Tim Euhus,BUF,0,0,0,0,0.0
TE,2004,9, Christian Fauria,NE,0,0,0,0,0.0
TE,2004,9, Kendall Gammon,KC,0,0,0,0,0.0
TE,2004,9, John Gilmore,CHI,0,0,0,0,0.0
TE,2004,9, Daniel Graham,NE,1,0,0,0,0.0
TE,2004,9, Lamont Hall,NO,0,0,0,0,0.0
TE,2004,9, Patrick Hape,DEN,0,0,0,0,0.0
TE,2004,9, Ben Hartsock,IND,0,0,0,0,0.0
TE,2004,9, Nate Jackson,DEN,0,0,0,0,0.0
TE,2004,9, Brian Jennings,SF,0,0,0,0,0.0
TE,2004,9, Teyo Johnson,LV,0,0,0,0,0.0
TE,2004,9, Terry Jones,BAL,2,0,0,0,0.0
TE,2004,9, Donald Lee,MIA,0,0,0,0,0.0
TE,2004,9, Dustin Lyman,CHI,1,0,0,0,0.0
TE,2004,9, Billy Miller,HOU,1,0,0,0,0.0
TE,2004,9, Dave Moore,TB,0,0,0,0,0.0
TE,2004,9, Chad Mustard,CLE,0,0,0,0,0.0
TE,2004,9, Ryan Neufeld,BUF,0,0,0,0,0.0
TE,2004,9, Justin Peelle,SD,0,0,0,0,0.0
TE,2004,9, Ed Perry,MIA,0,0,0,0,0.0
TE,2004,9, Brett Pierce,DAL,0,0,0,0,0.0
TE,2004,9, Marcellus Rivers,NYG,0,0,0,0,0.0
TE,2004,9, Jeff Robinson,DAL,0,0,0,0,0.0
TE,2004,9, Robert Royal,WAS,1,0,0,0,0.0
TE,2004,9, Mike Seidman,CAR,0,0,0,0,0.0
TE,2004,9, Visanthe Shiancoe,NYG,0,0,0,0,0.0
TE,2004,9, Brad St. Louis,CIN,0,0,0,0,0.0
TE,2004,9, Tony Stewart,CIN,1,0,0,0,0.0
TE,2004,9, Jerame Tuman,PIT,0,0,0,0,0.0
TE,2004,9, Kevin Ware,SF,0,0,0,0,0.0
TE,2004,9, Jed Weaver,NE,0,0,0,0,0.0
TE,2004,10, Jason Witten,DAL,11,9,133,2,29.8
TE,2004,10, Dallas Clark,IND,3,3,102,2,23.7
TE,2004,10, Alge Crumpler,ATL,5,4,118,1,19.8
TE,2004,10, Jermaine Wiggins,MIN,7,6,94,1,18.4
TE,2004,10, Ken Dilger,TB,5,5,51,1,13.6
TE,2004,10, Jeremy Shockey,NYG,5,4,24,1,10.4
TE,2004,10, Tony Gonzalez,KC,9,6,71,0,10.1
TE,2004,10, Eric Johnson,SF,10,6,71,0,10.1
TE,2004,10, Bubba Franks,GB,2,2,24,1,9.4
TE,2004,10, Chris Cooley,WAS,3,1,9,1,7.4
TE,2004,10, Tony Stewart,CIN,3,2,4,1,7.4
TE,2004,10, Aaron Shea,CLE,4,1,7,1,7.2
TE,2004,10, Christian Fauria,NE,1,1,5,1,7.0
TE,2004,10, Jerramy Stevens,SEA,5,3,34,0,4.9
TE,2004,10, Eddie 'Boo' Williams,NO,7,3,29,0,4.4
TE,2004,10, Kyle Brady,JAC,4,3,27,0,4.2
TE,2004,10, David Martin,GB,1,1,35,0,4.0
TE,2004,10, Stephen Alexander,DET,7,3,24,0,3.9
TE,2004,10, Shad Meier,TEN,6,4,18,0,3.8
TE,2004,10, Daniel Wilcox,BAL,2,2,21,0,3.1
TE,2004,10, Desmond Clark,CHI,3,1,24,0,2.9
TE,2004,10, Marcus Pollard,IND,4,2,17,0,2.7
TE,2004,10, Chris Baker,NYJ,2,1,19,0,2.4
TE,2004,10, Erron Kinney,TEN,3,2,14,0,2.4
TE,2004,10, Cameron Cleeland,STL,2,1,15,0,2.0
TE,2004,10, Chad Lewis,PHI,2,1,12,0,1.7
TE,2004,10, Jason Dunn,KC,3,1,11,0,1.6
TE,2004,10, Jed Weaver,NE,1,1,10,0,1.5
TE,2004,10, Sean Berton,MIN,1,1,9,0,1.4
TE,2004,10, Daniel Graham,NE,3,1,9,0,1.4
TE,2004,10, Brandon Manumaleuna,STL,2,1,6,0,1.1
TE,2004,10, Billy Miller,HOU,4,1,6,0,1.1
TE,2004,10, Freddie Jones,ARI,1,1,4,0,0.9
TE,2004,10, Tim Euhus,BUF,3,1,3,0,0.8
TE,2004,10, Steve Heiden,CLE,2,1,3,0,0.8
TE,2004,10, Ben Troupe,TEN,4,1,3,0,0.8
TE,2004,10, Todd Yoder,JAC,1,1,2,0,0.7
TE,2004,10, Anthony Becht,NYJ,0,0,0,0,0.0
TE,2004,10, Dwayne Blakley,ATL,1,0,0,0,0.0
TE,2004,10, Mike Brake,STL,0,0,0,0,0.0
TE,2004,10, Mark Bruener,HOU,2,0,0,0,0.0
TE,2004,10, Mark Campbell,BUF,0,0,0,0,0.0
TE,2004,10, Ernie Conwell,NO,0,0,0,0,0.0
TE,2004,10, Matt Cushing,PIT,0,0,0,0,0.0
TE,2004,10, James Dearth,NYJ,0,0,0,0,0.0
TE,2004,10, Darnell Dinkins,BAL,0,0,0,0,0.0
TE,2004,10, Jeff Dugan,MIN,0,0,0,0,0.0
TE,2004,10, Eric Edwards,ARI,0,0,0,0,0.0
TE,2004,10, Casey Fitzsimmons,DET,1,0,0,0,0.0
TE,2004,10, Michael Gaines,CAR,0,0,0,0,0.0
TE,2004,10, Kendall Gammon,KC,0,0,0,0,0.0
TE,2004,10, John Gilmore,CHI,0,0,0,0,0.0
TE,2004,10, Lamont Hall,NO,0,0,0,0,0.0
TE,2004,10, Ryan Hannam,SEA,1,0,0,0,0.0
TE,2004,10, Ben Hartsock,IND,0,0,0,0,0.0
TE,2004,10, Will Heller,TB,0,0,0,0,0.0
TE,2004,10, Brian Jennings,SF,0,0,0,0,0.0
TE,2004,10, Brian Jones,JAC,0,0,0,0,0.0
TE,2004,10, Terry Jones,BAL,0,0,0,0,0.0
TE,2004,10, Reggie Kelly,CIN,0,0,0,0,0.0
TE,2004,10, Brian Kozlowski,WAS,0,0,0,0,0.0
TE,2004,10, Dustin Lyman,CHI,1,0,0,0,0.0
TE,2004,10, Dave Moore,TB,0,0,0,0,0.0
