Year,pos,player,WOE,WAR
2012,QB, Matt Ryan,0.9074074074074074,2.672554907849025
2012,QB, Drew Brees,1.0995995995995995,2.8647471000412175
2012,QB, Tony Romo,0.45095095095095095,2.216098451392569
2012,QB, Robert Griffin III,0.8218218218218218,2.4692928222339985
2012,QB, Michael Vick,0.13163163163163163,1.1907201318966025
2012,QB, Aaron Rodgers,0.9064064064064065,2.671553906848024
2012,QB, Mark Sanchez,-1.115115115115115,0.5323558852970616
2012,QB, Matt Cassel,-0.45795795795795796,0.6011305423070128
2012,QB, Jay Cutler,-0.5685685685685685,1.0789024318436082
2012,QB, Ryan Fitzpatrick,-0.32182182182182184,1.4433256786197959
2012,QB, Joe Flacco,-0.010510510510510511,1.7546369899311072
2012,QB, Blaine Gabbert,-0.8288288288288288,0.3479361714655831
2012,QB, Peyton Manning,0.5680680680680681,2.3332155685096856
2012,QB, Ben Roethlisberger,0.13013013013013014,1.5422481304834244
2012,QB, Matthew Stafford,0.3188188188188188,2.0839663192604365
2012,QB, Alex Smith,-0.28678678678678676,0.772301713478184
2012,QB, Tom Brady,0.8803803803803804,2.645527880821998
2012,QB, Andrew Luck,0.506006006006006,2.271153506447624
2012,QB, Cam Newton,1.0525525525525525,2.8177000529941703
2012,QB, Carson Palmer,-0.16066066066066065,1.604486839780957
2012,QB, Matt Schaub,-0.43793793793793795,1.3272095625036797
2012,QB, Jake Locker,-0.32932932932932935,0.8474356709650825
2012,QB, Philip Rivers,-0.2927927927927928,1.472354707648825
2012,QB, Eli Manning,-0.26476476476476474,1.5003827356768529
2012,QB, Sam Bradford,-0.3278278278278278,1.43731967261379
2012,QB, Russell Wilson,0.13263263263263264,1.8977801330742503
2012,QB, Christian Ponder,-0.7922922922922923,0.9728552081493255
2012,QB, Josh Freeman,0.08458458458458458,1.8497320850262022
2012,QB, Andy Dalton,0.2777777777777778,2.0429252782193954
2012,QB, Ryan Tannehill,-0.7512512512512513,1.0138962491903665
2012,QB, Brandon Weeden,-0.8183183183183184,0.9468291821232994
2012,QB, Kevin Kolb,-0.11911911911911911,0.586939881057528
2012,QB, John Skelton,-0.9274274274274275,-0.10369192722133913
2012,QB, Tyrod Taylor,-0.8728728728728729,-0.4021668727551081
2012,QB, Matt Hasselbeck,-0.6966966966966966,0.24471530353883286
2012,QB, Colin Kaepernick,-0.5345345345345346,0.8775834658187597
2012,QB, Bruce Gradkowski,-0.22772772772772773,-0.11005122769828654
2012,QB, Chad Henne,-0.466966966966967,0.5921215332980039
2012,QB, Brad Smith,-2.5015015015015014,-1.0893835011482071
2012,QB, Tyler Thigpen,-0.4314314314314314,-0.19607843137254904
2012,QB, Shaun Hill,-0.07257257257257257,0.045103927456868614
2012,QB, Derek Anderson,-0.19269269269269268,-0.07501619266325149
2012,QB, David Carr,-0.22872872872872874,-0.11105222869928755
2012,QB, Kyle Orton,-0.11161161161161161,0.006064888417829581
2012,QB, Brock Osweiler,-0.8828828828828829,-0.4121768827651181
2012,QB, Kirk Cousins,-0.19269269269269268,0.1603368073956309
2012,QB, Rusty Smith,-0.18468468468468469,-0.0670081846552435
2012,QB, Brady Quinn,-1.3468468468468469,-0.28775834658187605
2012,QB, Joe Webb,-0.22172172172172172,-0.10404522169228053
2012,QB, T.J. Yates,-0.5730730730730731,-0.22004357298474952
2012,QB, Jason Campbell,-0.8723723723723724,-0.2839898722251665
2012,QB, Matt Moore,-0.2922922922922923,-0.05693929223340993
2012,QB, Kellen Clemens,-0.42742742742742745,-0.19207442736854508
2012,QB, Ryan Mallett,-0.6931931931931932,-0.3401636931048696
2012,QB, Nick Foles,-0.3028028028028028,0.5209326974032855
2012,QB, Byron Leftwich,-0.17517517517517517,0.06017782488370721
2012,QB, Matt Leinart,-0.38038038038038036,-0.14502738032149798
2012,QB, Ryan Lindley,-0.8928928928928929,-0.18683389271624573
2012,QB, Chase Daniel,-0.1956956956956957,-0.07801919566625451
2012,QB, Charlie Batch,-0.16216216216216217,0.0731908378967202
2012,QB, Greg McElroy,-0.26226226226226224,-0.026909262203379858
2012,QB, Matt Flynn,-0.4064064064064064,-0.17105340634752403
2012,QB, Colt McCoy,-0.33133133133133136,-0.09597833127244898
2012,QB, Dan Orlovsky,-0.21271271271271272,-0.09503621268327153
2012,QB, Luke McCown,-0.2247247247247247,-0.10704822469528352
2012,QB, Brian Hoyer,-0.1916916916916917,-0.07401519166225051
2012,RB, C.J. Spiller,0.7062062062062062,1.7373844432667962
2012,RB, Kevin Smith,-0.8633633633633634,-0.24465642112700936
2012,RB, Ray Rice,1.0215215215215214,2.0526997585821114
2012,RB, Stevan Ridley,0.15065065065065064,1.1818288877112406
2012,RB, Alfred Morris,0.5530530530530531,1.584231290113643
2012,RB, Adrian Peterson,1.5360360360360361,2.567214273096626
2012,RB, Arian Foster,1.2357357357357357,2.266913972796326
2012,RB, Matt Forte,0.26326326326326327,1.2256962845198138
2012,RB, Darren McFadden,-0.047547547547547545,0.7086498262968851
2012,RB, Frank Gore,0.3028028028028028,1.3339810398633927
2012,RB, LeSean McCoy,0.47897897897897895,1.2351763528234116
2012,RB, Ahmad Bradshaw,0.06656656656656657,0.9602543720190779
2012,RB, Michael Bush,-0.8573573573573574,0.036330448095153955
2012,RB, BenJarvus Green-Ellis,0.00850850850850851,1.0396867455690986
2012,RB, Shonn Greene,-0.06756756756756757,0.9636106694930224
2012,RB, DeMarco Murray,0.25675675675675674,0.8754636989931108
2012,RB, Reggie Bush,0.2107107107107107,1.2418889477713007
2012,RB, Doug Martin,0.9644644644644644,1.9956427015250544
2012,RB, Darren Sproles,0.24524524524524524,1.0701878348937173
2012,RB, Dexter McCluster,-1.047047047047047,-0.08461402579049637
2012,RB, Shaun Draughn,-1.2327327327327327,-0.3390449272802213
2012,RB, Maurice Jones-Drew,0.02702702702702703,0.43949832185126303
2012,RB, Donald Brown,-0.6226226226226226,0.06482953541777081
2012,RB, Marshawn Lynch,1.0045045045045045,2.035682741565094
2012,RB, Steven Jackson,-0.13663663663663664,0.8945416004239534
2012,RB, Jamaal Charles,0.503003003003003,1.534181240063593
2012,RB, Chris Johnson,0.23273273273273273,1.2639109697933226
2012,RB, Knowshon Moreno,0.14564564564564564,0.626862156273921
2012,RB, LaRod Stephens-Howling,-0.9644644644644644,-0.07077665901195307
2012,RB, Jonathan Dwyer,-0.5945945945945946,0.23034799505387737
2012,RB, Willis McGahee,0.11711711711711711,0.8045692751575105
2012,RB, Joique Bell,-0.6731731731731732,0.3580050638874168
2012,RB, Ronnie Brown,-0.8523523523523524,0.04133545310015896
2012,RB, Curtis Brinkley,-0.43993993993993996,-0.09621386091974327
2012,RB, Trent Richardson,0.8233233233233234,1.8545015603839134
2012,RB, Daniel Thomas,-0.7497497497497497,0.07519283989872227
2012,RB, Rashad Jennings,-0.5595595595595596,0.12789259848083379
2012,RB, Jacquizz Rodgers,-0.9174174174174174,0.11376081964317253
2012,RB, Ben Tate,-0.8548548548548549,-0.16740269681446152
2012,RB, Roy Helu,-0.3308308308308308,-0.12459518341871281
2012,RB, Kendall Hunter,-0.9064064064064065,-0.15020903256197382
2012,RB, Erik Lorig,-1.447947947947948,-0.6917505741035154
2012,RB, Le'Ron McClain,-1.1736736736736737,-0.5549667314373197
2012,RB, Peyton Hillis,-1.2502502502502502,-0.42530766060177816
2012,RB, Isaac Redman,-0.9344344344344344,-0.04074662898192305
2012,RB, Ryan Williams,-0.46096096096096095,-0.11723488194076426
2012,RB, Darius Reynaud,-1.023023023023023,-0.4730612965907084
2012,RB, Pierre Thomas,-0.8263263263263263,0.20485191073426368
2012,RB, Vonta Leach,-1.45995995995996,-0.5662721545074486
2012,RB, Michael Turner,-0.2677677677677678,0.7634104692928222
2012,RB, Toby Gerhart,-1.5515515515515514,-0.5891185302950008
2012,RB, Bilal Powell,-0.8493493493493494,0.044338456103162005
2012,RB, Brandon Jackson,-0.09059059059059059,-0.021845374786551255
2012,RB, Marcel Reece,-0.7657657657657657,0.1966672554907849
2012,RB, Jorvorskie Lane,-1.2257257257257257,-0.46952835188129305
2012,RB, Mike Tolbert,-1.32982982982983,-0.2986515927692399
2012,RB, Cedric Peerman,-0.8333333333333334,-0.21462639109697934
2012,RB, Bruce Miller,-1.1716716716716717,-0.5529647294353177
2012,RB, Daryl Richardson,-1.3338338338338338,-0.30265559677324383
2012,RB, Danny Woodhead,-0.6676676676676677,0.2947653535888829
2012,RB, Bernard Pierce,-1.2412412412412412,-0.27880821998469063
2012,RB, Cedric Benson,-0.14064064064064064,0.20308543837955606
2012,RB, Will Johnson,-1.4264264264264264,-0.6014838367779544
2012,RB, Jamie Harper,-0.6256256256256256,-0.21315433080138962
2012,RB, Mewelde Moore,-1.008008008008008,-0.4580462815756934
2012,RB, LeGarrette Blount,-1.14014014014014,-0.4526879820997467
2012,RB, Mark Ingram,-1.0625625625625625,-0.031384325501972565
2012,RB, Fred Jackson,-0.15815815815815815,0.5292939998822352
2012,RB, Lance Ball,-1.0065065065065064,-0.3877995642701524
2012,RB, Greg Jones,-1.025025025025025,-0.47506329859271035
2012,RB, D.J. Ware,-1.7442442442442443,-0.8505564387917329
2012,RB, Beanie Wells,-0.5125125125125125,0.03744921391980216
2012,RB, Anthony Allen,-0.7382382382382382,-0.3945121592180415
2012,RB, Mike Goodson,-0.8138138138138138,-0.1263616557734204
2012,RB, Montell Owens,-0.15865865865865866,0.18506742036153803
2012,RB, Robert Turbin,-1.4124124124124124,-0.44997939115586183
2012,RB, Brandon Bolden,-0.526026026026026,-0.04480951539775069
2012,RB, Keiland Williams,-0.4039039039039039,-0.1976682564917859
2012,RB, Evan Royster,-1.6136136136136137,-0.651180592357063
2012,RB, Chris Rainey,-1.5960960960960962,-0.7024082906435848
2012,RB, DeAngelo Williams,-0.9294294294294294,0.10174880763116056
2012,RB, Matt Asiata,-0.4039039039039039,-0.1976682564917859
2012,RB, Vick Ballard,-0.9614614614614615,0.06971677559912848
2012,RB, Henry Hynoski,-1.486986986986987,-0.7307896131425543
2012,RB, Brian Leonard,-1.485985985985986,-0.7297886121415534
2012,RB, Jason Snelling,-1.7372372372372373,-0.7060590001766474
2012,RB, Leon Washington,-1.5885885885885886,-0.7636459989401166
2012,RB, David Wilson,-1.2227227227227226,-0.3290349172702113
2012,RB, Bryce Brown,-1.1916916916916918,-0.16051345463110178
2012,RB, Tashard Choice,-0.7822822822822822,-0.30106577165400694
2012,RB, Joe McKnight,-1.514014014014014,-0.7578166401695813
2012,RB, Darrel Young,-1.1381381381381381,-0.45068598009774474
2012,RB, Andre Brown,-0.11361361361361362,0.5050933286227404
2012,RB, Jed Collins,-1.2122122122122123,-0.5247600541718189
2012,RB, Felix Jones,-0.8643643643643644,0.1668138726962256
2012,RB, Owen Marecic,-0.43793793793793795,-0.23170229052581995
2012,RB, Jalen Parmele,-0.7612612612612613,-0.28004475063298595
2012,RB, Lousaka Polite,-0.8003003003003003,-0.4565742212801036
2012,RB, Evan Rodriguez,-0.8668668668668669,-0.45439557204263087
2012,RB, Anthony Sherman,-0.8048048048048048,-0.39233350998056876
2012,RB, Phillip Tanner,-0.8098098098098098,-0.39733851498557377
2012,RB, Lawrence Vickers,-1.2732732732732732,-0.5858211152328798
2012,RB, Baron Batch,-1.055055055055055,-0.5050933286227404
2012,RB, Jackie Battle,-1.2187187187187187,-0.32503091326620737
2012,RB, Jonathan Stewart,-0.3998998998998999,0.21880704233645415
2012,RB, Lamar Miller,-0.7247247247247247,-0.17476299829241004
2012,RB, Chris Ogbonnaya,-1.107107107107107,-0.41965494906671363
2012,RB, John Kuhn,-1.3423423423423424,-0.5173997526938704
2012,RB, Justin Forsett,-1.0125125125125125,-0.25631513866807987
2012,RB, Johnny White,-0.3888888888888889,-0.1826532414767709
2012,RB, Stanley Havili,-1.1376376376376376,-0.5189306954012836
2012,RB, Michael Robinson,-1.155155155155155,-0.4677029971147617
2012,RB, Alex Green,-0.7262262262262262,0.029971147618206406
2012,RB, Lex Hilliard,-0.9704704704704705,-0.4892539598421952
2012,RB, Armando Allen,-1.0475475475475475,-0.4288406053111935
2012,RB, Mikel Leshoure,0.13163163163163163,1.025319437084143
2012,RB, Ryan Mathews,-0.13013013013013014,0.6948124595183418
2012,RB, Kahlil Bell,-0.5365365365365365,-0.2615556733203792
2012,RB, Chris Gronkowski,-0.12562562562562563,-0.05688040982158629
2012,RB, Corey McIntyre,-0.12962962962962962,-0.06088441382559029
2012,RB, Ronnie Hillman,-1.3238238238238238,-0.43013601837131243
2012,RB, Quinn Johnson,-1.2297297297297298,-0.6110227874933758
2012,RB, Isaiah Pead,-0.9944944944944945,-0.5132779838662191
2012,RB, Da'Rel Scott,-0.13963963963963963,-0.0708944238356003
2012,RB, Bernard Scott,-0.2672672672672673,-0.12977683565918863
2012,RB, William Powell,-1.1616616616616617,-0.4054642878172291
2012,RB, Anthony Dixon,-0.8033033033033034,-0.32208679267502804
2012,RB, Cyrus Gray,-0.35485485485485485,-0.14861920744273685
2012,RB, Javon Ringer,-0.2822822822822823,-0.14479185067420364
2012,RB, Shane Vereen,-0.6916916916916916,-0.004239533651298255
2012,RB, John Conner,-0.13763763763763764,-0.06889242183359831
2012,RB, Rashard Mendenhall,-0.35685685685685686,-0.013130777836660168
2012,RB, Alfonso Smith,-0.26426426426426425,-0.12677383265618558
2012,RB, Ryan Grant,-0.24424424424424424,0.0307366189719131
2012,RB, Montario Hardesty,-1.0345345345345345,-0.41582759229818045
2012,RB, Nick Bellore,-0.11961961961961962,-0.05087440381558028
2012,RB, Delone Carter,-0.6671671671671672,-0.18595065653889187
2012,RB, Reagan Maui'a,-0.17667667667667666,-0.10793146087263733
2012,RB, James Starks,-0.4294294294294294,-0.01695813460519341
2012,RB, Owen Schmitt,-0.3613613613613614,-0.2238709297532827
2012,RB, Chris Ivory,-0.3238238238238238,0.019902255196372898
2012,RB, Taiwan Jones,-0.3608608608608609,-0.1546252134487429
2012,RB, Travaris Cadet,-0.4804804804804805,-0.20549961726432314
2012,RB, Jerome Felton,-0.43293293293293295,-0.22669728552081495
2012,RB, Lance Dunbar,-0.46346346346346345,-0.18848260024730612
2012,RB, Dion Lewis,-0.524024024024024,-0.18029794500382734
2012,RB, Brandon Jacobs,-0.2872872872872873,-0.14979685567920864
2012,RB, Kregg Lumpkin,-0.24124124124124124,-0.10375080963316258
2012,RB, LaMichael James,-0.28178178178178176,-0.07554613436966376
2012,RB, Jordan Todman,-0.17167167167167166,-0.10292645586763233
2012,RB, Antone Smith,-0.13963963963963963,-0.0708944238356003
2012,RB, Jacob Hester,-0.15615615615615616,-0.018665724548077495
2012,RB, Dan Herron,-0.13063063063063063,-0.061885414826591295
2012,RB, DuJuan Harris,-0.04154154154154154,0.02720367426249779
2012,RB, Shaun Chapas,-0.15965965965965967,-0.09091444385562034
2012,WR, Kevin Ogletree,-1.0565565565565564,-0.4721191780015308
2012,WR, Julio Jones,0.549049049049049,1.2233998704586941
2012,WR, Stephen Hill,-1.1156156156156156,-0.6210916799152093
2012,WR, Brandon Marshall,1.1546546546546546,1.8290054760642995
2012,WR, Andre Johnson,0.40790790790790793,1.082258729317553
2012,WR, Lance Moore,-0.17917917917917917,0.45021492080315617
2012,WR, Demaryius Thomas,0.539039039039039,1.2133898604486841
2012,WR, Jeremy Maclin,-0.16216216216216217,0.46723193782017314
2012,WR, Pierre Garcon,-0.03753753753753754,0.36707295530824946
2012,WR, Reggie Wayne,0.33483483483483484,1.0091856562444799
2012,WR, James Jones,0.13213213213213212,0.7615262321144675
2012,WR, Alshon Jeffery,-0.7642642642642643,-0.3596537714184773
2012,WR, Andre Roberts,-0.4674674674674675,0.16192663251486783
2012,WR, Cecil Shorts,-0.1061061061061061,0.5232879938762292
2012,WR, Miles Austin,-0.2197197197197197,0.45463110168992527
2012,WR, Anquan Boldin,-0.47097097097097096,0.20337985043867401
2012,WR, Malcom Floyd,-0.5015015015015015,0.12789259848083379
2012,WR, Calvin Johnson,1.2247247247247248,1.8990755461343698
2012,WR, Steve Smith,-1.1991991991991993,-0.1202378849437673
2012,WR, Brandon LaFell,-0.5175175175175175,0.021963139610198468
2012,WR, Steve Johnson,-0.13063063063063063,0.5437201907790143
2012,WR, Percy Harvin,0.26176176176176175,0.6663722546075488
2012,WR, Aldrick Robinson,-0.6971971971971972,-0.2925867043514102
2012,WR, Brandon Gibson,-0.6426426426426426,-0.013248542660307283
2012,WR, Randy Moss,-1.527027027027027,-0.852676205617382
2012,WR, Andrew Hawkins,-0.8073073073073073,-0.22286992875228162
2012,WR, Donald Jones,-0.7367367367367368,-0.1972560796090208
2012,WR, Jeremy Kerley,-0.9984984984984985,-0.3241476770888535
2012,WR, Nate Washington,-0.8303303303303303,-0.15597950892068535
2012,WR, Randall Cobb,0.15665665665665665,0.8310074780663016
2012,WR, Mike Wallace,-0.17467467467467468,0.4996761467349703
2012,WR, Roddy White,0.43293293293293295,1.107283754342578
2012,WR, Sidney Rice,-0.509009009009009,0.16534181240063595
2012,WR, Donnie Avery,-0.7112112112112112,-0.03686038980156625
2012,WR, Michael Crabtree,-0.21771771771771772,0.4566331036919272
2012,WR, Rod Streater,-1.142142142142142,-0.5127480421598067
2012,WR, Dez Bryant,0.7282282282282282,1.4025790496378732
2012,WR, Nate Burleson,-0.23223223223223224,0.037508096331625745
2012,WR, DeSean Jackson,-0.4119119119119119,0.08261202378849442
2012,WR, Antonio Brown,-0.16016016016016016,0.3793204969675558
2012,WR, Danny Amendola,-0.11211211211211211,0.3374551021609845
2012,WR, A.J. Green,0.8603603603603603,1.5347111817700054
2012,WR, Brandon Lloyd,-0.4039039039039039,0.27044691750574107
2012,WR, Marques Colston,0.20770770770770772,0.8820585291173527
2012,WR, Laurent Robinson,-0.6311311311311312,-0.3164340811399635
2012,WR, Jordy Nelson,-0.11361361361361362,0.3809103220867927
2012,WR, Victor Cruz,0.18768768768768768,0.8620385090973326
2012,WR, Santonio Holmes,-0.08108108108108109,0.09874580462815757
2012,WR, Larry Fitzgerald,-0.5980980980980981,0.07625272331154687
2012,WR, Mike Williams,-0.15865865865865866,0.5156921627509863
2012,WR, Torrey Smith,-0.3238238238238238,0.3505269975858212
2012,WR, Eric Decker,0.2017017017017017,0.8760525231113467
2012,WR, Louis Murphy,-1.6026026026026026,-0.9732085026202673
2012,WR, Devin Aromashodu,-1.3768768768768769,-0.8823529411764706
2012,WR, Emmanuel Sanders,-1.2367367367367368,-0.5623859153270918
2012,WR, Davone Bess,-0.524024024024024,0.060413354531001606
2012,WR, Domenik Hixon,-0.9129129129129129,-0.3734322557851969
2012,WR, Dwayne Bowe,-0.38488488488488487,0.19955249367014077
2012,WR, Braylon Edwards,-0.7082082082082082,-0.3935111582170405
2012,WR, Vincent Jackson,0.3538538538538539,1.0282046752634988
2012,WR, Earl Bennett,-1.1446446446446445,-0.6501207089442382
2012,WR, Brian Hartline,-0.23623623623623624,0.39315786374609907
2012,WR, Derek Hagan,-1.4434434434434436,-0.9039627863157276
2012,WR, Santana Moss,-0.7172172172172172,-0.04286639580757223
2012,WR, Kendall Wright,-0.8378378378378378,-0.20844373785550252
2012,WR, Jacoby Jones,-1.6931931931931932,-1.0188423717835482
2012,WR, Michael Jenkins,-1.64014014014014,-0.9657893187304951
2012,WR, Greg Jennings,-0.47397397397397395,-0.1592769239828063
2012,WR, Robert Meachem,-0.9054054054054054,-0.5007949125596184
2012,WR, Darrius Heyward-Bey,-0.8058058058058059,-0.17641170582347054
2012,WR, Hakeem Nicks,-0.45845845845845845,0.08102219866925753
2012,WR, Damian Williams,-1.562062062062062,-0.9776246835070364
2012,WR, Mohamed Massaquoi,-0.9574574574574575,-0.5528469646116705
2012,WR, Travis Benjamin,-1.0435435435435436,-0.5490196078431373
2012,WR, Early Doucet,-1.4164164164164164,-0.8769357592887004
2012,WR, Mario Manningham,-0.938938938938939,-0.399458281811223
2012,WR, Armon Binns,-0.6031031031031031,-0.28840605311193546
2012,WR, Jason Avant,-0.9554554554554554,-0.37101807690042976
2012,WR, Harry Douglas,-1.4544544544544544,-0.8250603544721191
2012,WR, Josh Gordon,-0.6821821821821822,-0.00783136077253721
2012,WR, David Nelson,-0.12962962962962962,-0.08467290820231996
2012,WR, Steve Breaston,-0.8943943943943944,-0.5796973444032267
2012,WR, Justin Blackmon,-0.7112112112112112,-0.03686038980156625
2012,WR, Kris Adams,-0.44594594594594594,-0.31107578166401695
2012,WR, Brandon Stokley,-0.7332332332332332,-0.14879585467820755
2012,WR, Devin Hester,-1.3783783783783783,-0.8388977212506623
2012,WR, Deonte Thompson,-0.2872872872872873,-0.19737384443266798
2012,WR, Titus Young,-0.5715715715715716,-0.12200435729847492
2012,WR, Wes Welker,0.3968968968968969,1.0712477183065419
2012,WR, Josh Morgan,-1.2257257257257257,-0.5513749043160807
2012,WR, Eddie Royal,-0.9964964964964965,-0.5918860036507095
2012,WR, Kevin Walter,-1.3708708708708708,-0.6965200494612258
2012,WR, Charly Martin,-0.35685685685685686,-0.22198669257492787
2012,WR, Matt Willis,-1.532032032032032,-1.0375080963316257
2012,WR, Lavelle Hawkins,-0.7382382382382382,-0.5134546311016899
2012,WR, Devery Henderson,-1.7007007007007007,-1.0713066007183654
2012,WR, Doug Baldwin,-1.0525525525525525,-0.4681151739975269
2012,WR, LaVon Brazill,-1.3518518518518519,-0.8573279161514455
2012,WR, Damaris Johnson,-1.1001001001001,-0.6505328858270034
2012,WR, Lestar Jean,-0.6526526526526526,-0.3829123240887946
2012,WR, Chaz Schilens,-1.1981981981981982,-0.6587175410704822
2012,WR, Julian Edelman,-0.5255255255255256,-0.16587175410704824
2012,WR, Brandon Banks,-0.8078078078078078,-0.5380674792439498
2012,WR, Anthony Armstrong,-0.25825825825825827,-0.16834481540363894
2012,WR, Brandon Tate,-1.3958958958958958,-0.9013719601954895
2012,WR, Stefan Logan,-0.8278278278278278,-0.5580874992639698
2012,WR, Kealoha Pilares,-0.4754754754754755,-0.2956485897662368
2012,WR, Kyle Williams,-1.1636636636636637,-0.6691397279632574
2012,WR, Ramses Barden,-0.6831831831831832,-0.3684861331920155
2012,WR, Cole Beasley,-1.1161161161161162,-0.7564623446976388
2012,WR, Jerricho Cotchery,-1.411911911911912,-0.9173879762115056
2012,WR, Michael Floyd,-1.3433433433433433,-0.713949243361008
2012,WR, Chris Givens,-0.8728728728728729,-0.24347877289053754
2012,WR, Dwayne Harris,-0.8838838838838838,-0.5242301124654065
2012,WR, Andre Holmes,-0.41291291291291293,-0.27804274863098394
2012,WR, Greg Little,-0.9494494494494494,-0.27509862803980445
2012,WR, Keshawn Martin,-1.6591591591591592,-1.0747217806041336
2012,WR, Joe Morgan,-0.8128128128128128,-0.36324559853971616
2012,WR, Legedu Naanee,-0.493993993993994,-0.359123829712065
2012,WR, Ben Obomanu,-0.7022022022022022,-0.4774185950656539
2012,WR, Preston Parker,-0.32432432432432434,-0.234410881469705
2012,WR, Rueben Randle,-1.167167167167167,-0.7175999528940704
2012,WR, Mike Thomas,-1.7532532532532532,-1.1688158746982276
2012,WR, Leonard Hankerson,-0.9819819819819819,-0.35258788199964664
2012,WR, Donald Driver,-1.1066066066066067,-0.7019961137608197
2012,WR, Denarius Moore,-0.45145145145145144,0.17794264853088387
2012,WR, Jonathan Baldwin,-1.4439439439439439,-0.8595065653889182
2012,WR, Stephen Burton,-0.9894894894894894,-0.6747924394983218
2012,WR, Golden Tate,-0.6866866866866866,-0.057292586704351334
2012,WR, T.Y. Hilton,-0.40540540540540543,0.22398869457692988
2012,WR, Sammie Stroughter,-0.12362362362362363,-0.07866690219631396
2012,WR, Courtney Roby,-0.2902902902902903,-0.20037684743567097
2012,WR, T.J. Graham,-1.5365365365365364,-0.9071424365542011
2012,WR, Tandon Doss,-0.9679679679679679,-0.6083141965494906
2012,WR, Kenny Britt,-0.7212212212212212,-0.1367838426661956
2012,WR, Josh Cribbs,-1.6611611611611612,-1.1666372254607549
2012,WR, Dezmon Briscoe,-0.5795795795795796,-0.39975269387034096
2012,WR, Brian Quick,-1.6231231231231231,-1.0386857445680975
2012,WR, Deion Branch,-1.02002002002002,-0.6603662486015427
2012,WR, Arrelious Benn,-0.5655655655655656,-0.3857386798563269
2012,WR, Tiquan Underwood,-1.2307307307307307,-0.646293352175705
2012,WR, Austin Collie,-0.17667667667667666,-0.131719955249367
2012,WR, Joe Adams,-0.6446446446446447,-0.464817758935406
2012,WR, Mardy Gilyard,-0.32932932932932935,-0.23941588647471002
2012,WR, Mohamed Sanu,-0.2922922922922923,-0.02255196372843432
2012,WR, Jordan Shipley,-0.5565565565565566,-0.28681622799269857
2012,WR, Jordan Norwood,-0.023023023023023025,0.0668904198315963
2012,WR, Jerome Simpson,-1.3688688688688688,-0.8743449331684625
2012,WR, Juron Criner,-0.913913913913914,-0.5542601424954366
2012,WR, Austin Pettis,-1.1921921921921923,-0.6527115350644763
2012,WR, Armanti Edwards,-0.7347347347347347,-0.46499440617087673
2012,WR, Andre Caldwell,-0.2802802802802803,-0.19036683742566096
2012,WR, Marvin Jones,-0.7502502502502503,-0.4355532002590826
2012,WR, Ted Ginn Jr.,-0.5965965965965966,-0.4167697108873579
2012,WR, Ryan Broyles,-0.6666666666666666,-0.3070128952481893
2012,WR, Dane Sanzenbacher,-0.28928928928928926,-0.19937584643466993
2012,WR, Patrick Turner,-0.15265265265265265,-0.10769593122534299
2012,WR, Greg Camarillo,-0.06556556556556556,-0.020608844138255894
2012,WR, Jason Hill,-0.24324324324324326,-0.15332980038862393
2012,WR, Jerrel Jernigan,-0.6911911911911912,-0.4664075840546429
2012,WR, DeVier Posey,-0.6761761761761762,-0.4513925690396279
2012,WR, Marlon Moore,-0.987987987987988,-0.6283342165695107
2012,WR, Riley Cooper,-0.8808808808808809,-0.43131366660778425
2012,WR, Richard Goodman,-0.13463463463463463,-0.08967791320732496
2012,WR, Ryan Whalen,-0.5015015015015015,-0.32167461579226286
2012,WR, Clyde Gates,-0.6616616616616616,-0.39192133309780364
2012,WR, Drew Davis,-0.45245245245245247,-0.2726255667432138
2012,WR, Jabar Gaffney,-0.3998998998998999,-0.2650297356179709
2012,WR, Micheal Spurlock,-0.6401401401401401,-0.32544309014897244
2012,WR, Danario Alexander,0.11161161161161161,0.5162221044573986
2012,WR, Seyi Ajirotutu,-0.2822822822822823,-0.19236883942766297
2012,WR, Terrance Copper,-0.6521521521521522,-0.42736854501560384
2012,WR, Ruvell Martin,-0.3948948948948949,-0.2600247306129659
2012,WR, Eric Weems,-0.4469469469469469,-0.3120767826650179
2012,WR, Jarius Wright,-0.4844844844844845,-0.2147441559206265
2012,WR, Rishard Matthews,-0.5870870870870871,-0.3623034799505388
2012,WR, Devon Wylie,-0.44294294294294295,-0.30807277866101396
2012,WR, Donte' Stallworth,0.0065065065065065065,0.05146322793381617
2012,WR, Kris Durham,-0.3188188188188188,-0.1839486545368898
2012,WR, Kevin Elliott,-0.08258258258258258,-0.037625861155272916
2012,WR, Kevin Cone,-0.14664664664664664,-0.10168992521933698
2012,WR, Marvin McNutt,-0.16866866866866867,-0.123711947241359
2012,WR, David Reed,-0.11661661661661661,-0.07165989518930695
2012,WR, Brian Robiskie,-0.27127127127127126,-0.18135782841665193
2012,WR, Terrelle Pryor,-0.2922922922922923,-0.20237884943767298
2012,WR, Isaiah Stanback,-0.14864864864864866,-0.10369192722133899
2012,TE, Jimmy Graham,0.6116116116116116,1.1973149620208443
2012,TE, Dennis Pitta,0.017517517517517518,0.6450568215274097
2012,TE, Aaron Hernandez,0.23573573573573572,0.6122593181416711
2012,TE, Rob Gronkowski,0.8738738738738738,1.2922334098804686
2012,TE, Jermichael Finley,-0.491991991991992,0.1355473120179002
2012,TE, Tony Gonzalez,0.55005005005005,1.1775893540599423
